nodes_id	within_module_connectivities	among_module_connectivities	degree	modularity
FUNasv10	-3.06289616463136	0	4	5
FUNasv101	0.174728975834675	0.200330578512397	55	5
FUNasv102	0.834725796828228	0.619168975069252	95	2
FUNasv103	-0.472796052258532	0.564967268399127	71	5
FUNasv106	0.624718621053702	0.568148148148148	90	3
FUNasv107	0.446481240163936	0.596462585034014	105	2
FUNasv11	0.606412327896813	0.440828402366864	78	5
FUNasv112	0.202247035592925	0.581038062283737	85	3
FUNasv117	0.624718621053702	0.568148148148148	90	3
FUNasv118	0.678359553240503	0.532778355879292	93	5
FUNasv12	0.318623426522054	0.538776588717136	87	5
FUNasv120	0.835954413784091	0.566539484333449	93	3
FUNasv122	0.413482828323314	0.575138504155125	76	3
FUNasv123	0.390570651865744	0.553937719205017	97	5
FUNasv124	0.822254003927882	0.531236984589754	98	5
FUNasv125	0.318623426522054	0.554681440443213	95	5
FUNasv127	0.822254003927882	0.531236984589754	98	5
FUNasv128	0.678359553240503	0.532778355879292	93	5
FUNasv129	0.750306778584192	0.521447566192623	93	5
FUNasv13	-1.62395165775757	0.444444444444444	33	5
FUNasv130	0.390570651865744	0.553937719205017	97	5
FUNasv132	-0.00898875713746321	0.62021494988528	91	3
FUNasv136	0.606412327896813	0.543097034753959	97	5
FUNasv138	0	0	4	4
FUNasv14	0.678359553240503	0.459250446162998	82	5
FUNasv140	0	0.489795918367347	7	4
FUNasv141	0.390570651865744	0.490169181527206	81	5
FUNasv145	0.835954413784091	0.575614366729679	92	3
FUNasv146	-0.688637728289601	0.493827160493827	54	5
FUNasv151	0.446481240163936	0.5978	100	2
FUNasv154	0.30786493195812	0.608371728261935	101	3
FUNasv156	-0.642696135328629	0.59818339100346	68	3
FUNasv16	-3.13484338997505	0	3	5
FUNasv167	0.624718621053702	0.571903114186851	85	3
FUNasv169	0.0966291392277311	0.571897487690948	89	3
FUNasv175	0.678359553240503	0.496055363321799	85	5
FUNasv176	0	0.32	5	4
FUNasv18	0	0	4	4
FUNasv180	0.678359553240503	0.532778355879292	93	5
FUNasv182	0.606412327896813	0.44864605031245	79	5
FUNasv184	0.318623426522054	0.554681440443213	95	5
FUNasv185	0.624718621053702	0.568148148148148	90	3
FUNasv187	0.822254003927882	0.531236984589754	98	5
FUNasv192	-0.185007150883773	0.186588921282799	49	5
FUNasv197	-1.1707856171546	0.6314035818409	49	3
FUNasv2	0.534465102553124	0.493456276026175	82	5
FUNasv201	0.446481240163936	0.596462585034014	105	2
FUNasv207	0.0966291392277311	0.571055305559588	83	3
FUNasv212	0.318623426522054	0.530993561419013	89	5
FUNasv220	1.04719020651448	0.550361570247934	88	3
FUNasv221	1.02884807516037	0.367768595041322	22	2
FUNasv224	0.390570651865744	0.465066666666667	75	5
FUNasv227	0.730336517418897	0.542861720878064	79	3
FUNasv230	0.534465102553124	0.504818594104308	84	5
FUNasv235	0.624718621053702	0.568148148148148	90	3
FUNasv237	0.202247035592925	0.442906574394464	51	3
FUNasv238	0.446481240163936	0.524793388429752	22	2
FUNasv24	0.534465102553124	0.4803125	80	5
FUNasv241	-0.616690502945911	0.42435030259879	53	5
FUNasv243	-0.616690502945911	0.42435030259879	53	5
FUNasv250	-1.1707856171546	0.6314035818409	49	3
FUNasv252	0.318623426522054	0.530993561419013	89	5
FUNasv254	0.446481240163936	0.616299821534801	82	2
FUNasv256	0.446481240163936	0.524793388429752	22	2
FUNasv257	-2.12758223516339	0	17	5
FUNasv259	-0.041112700196394	0.556622466087487	81	5
FUNasv269	0.534465102553124	0.493456276026175	82	5
FUNasv27	-1.22474487139159	0.625	4	1
FUNasv270	0.390570651865744	0.553937719205017	97	5
FUNasv272	0.606412327896813	0.499716553287982	84	5
FUNasv276	1.22474487139159	0.612244897959184	7	1
FUNasv289	0.30786493195812	0.556586690810321	94	3
FUNasv29	0.30786493195812	0.556014692378329	66	3
FUNasv295	0.202247035592925	0.564824380165289	88	3
FUNasv30	0.390570651865744	0.484398718164952	77	5
FUNasv300	-0.959549824424212	0.58	70	3
FUNasv308	0.624718621053702	0.3368	50	3
FUNasv319	0.624718621053702	0.571903114186851	85	3
FUNasv32	0.462517877209434	0.487425697302241	81	5
FUNasv328	0.446481240163936	0.5978	100	2
FUNasv33	0.462517877209434	0.502974419988102	82	5
FUNasv330	0	0.48	5	1
FUNasv332	-1.49474154315752	0.489795918367347	7	2
FUNasv34	0.390570651865744	0.506630086877	81	5
FUNasv346	0.624718621053702	0.571903114186851	85	3
FUNasv35	-0.041112700196394	0.556972789115646	84	5
FUNasv353	0.446481240163936	0.623456790123457	36	2
FUNasv355	0.624718621053702	0.568148148148148	90	3
FUNasv365	-0.83253217897698	0.48059807760769	53	5
FUNasv378	0	0	4	4
FUNasv38	0.30786493195812	0.623837700760778	91	3
FUNasv40	1.04719020651448	0.540346020761246	85	3
FUNasv406	-2.7751072632566	0.32	10	5
FUNasv41	0	0.48	5	1
FUNasv422	1.02884807516037	0.367768595041322	22	2
FUNasv427	-3.06289616463136	0	4	5
FUNasv43	-2.43820037353693	0	11	3
FUNasv432	0.624718621053702	0.3368	50	3
FUNasv434	0.446481240163936	0.524793388429752	22	2
FUNasv44	0.534465102553124	0.493456276026175	82	5
FUNasv45	0.678359553240503	0.470895630715634	83	5
FUNasv461	-0.43146034259824	0.165289256198347	33	3
FUNasv463	-0.43146034259824	0.165289256198347	33	3
FUNasv467	0.624718621053702	0.395870416518334	53	3
FUNasv49	0.606412327896813	0.495748299319728	84	5
FUNasv5	0.462517877209434	0.487425697302241	81	5
FUNasv507	-0.325842446233046	0	31	3
FUNasv51	0.462517877209434	0.4946875	80	5
FUNasv52	0.462517877209434	0.4946875	80	5
FUNasv529	-1.49474154315752	0.489795918367347	7	2
FUNasv53	-1.88298609982182	0	2	2
FUNasv55	-0.114606653502657	0.559670781893004	81	3
FUNasv58	-1.88298609982182	0	2	2
FUNasv580	0.446481240163936	0.524793388429752	22	2
FUNasv584	0.446481240163936	0.524793388429752	22	2
FUNasv6	0.413482828323314	0.55713296398892	76	3
FUNasv610	-1.49474154315752	0.489795918367347	7	2
FUNasv616	-0.325842446233046	0	31	3
FUNasv62	0.390570651865744	0.517306652244456	86	5
FUNasv63	-0.220224549867852	0.5696875	80	3
FUNasv643	-0.43146034259824	0.165289256198347	33	3
FUNasv67	-1.04837385500805	0	32	5
FUNasv68	0.446481240163936	0.611111111111111	84	2
FUNasv7	-2.43820037353693	0	11	3
FUNasv71	0.822254003927882	0.531236984589754	98	5
FUNasv75	-1.48005720707019	0.424489795918367	35	5
FUNasv76	-2.9662898553629	0	6	3
FUNasv78	0.822254003927882	0.531236984589754	98	5
FUNasv81	0.835954413784091	0.5664	75	3
FUNasv85	-0.256954376227463	0.375637755102041	56	5
FUNasv86	0.835954413784091	0.559903047091413	76	3
FUNasv87	-0.185007150883773	0.52008765522279	74	5
FUNasv88	0.102781750490985	0.473715532632414	71	5
FUNasv89	-0.041112700196394	0.347205707491082	58	5
FUNasv9	-2.9662898553629	0.244897959183674	7	3
FUNasv91	-0.041112700196394	0.479938271604938	72	5
FUNasv92	0.202247035592925	0.588046787373818	79	3
FUNasv93	0.390570651865744	0.553937719205017	97	5
FUNasv98	0.941572310149285	0.558571635941356	83	3
