nodes_id	within_module_connectivities	among_module_connectivities	degree	modularity
ProASV108	0	0.5	6	2
ProASV121	0	0	3	2
ProASV132	0.623609564462324	0.408163265306122	7	1
ProASV133	0.623609564462324	0.408163265306122	7	1
ProASV191	-1.24721912892465	0	2	1
ProASV226	-1.87082869338697	0	1	1
ProASV232	0	0	3	2
ProASV248	0	0	1	4
ProASV254	0.623609564462324	0	5	1
ProASV41	0	0	1	4
ProASV45	-0.866025403784439	0	1	3
ProASV48	0.866025403784439	0	2	3
ProASV79	0	0.5	6	2
ProASV87	0.623609564462324	0	5	1
ProASV89	0.623609564462324	0.408163265306122	7	1
ProASV92	0	0	4	1
ProASV95	-0.866025403784439	0	1	3
ProASV97	0.866025403784439	0	2	3
