source	target	weight	correlation
ProASV41	ProASV248	0.928571428571429	0.928571428571429
ProASV45	ProASV48	0.929077462597629	0.929077462597629
ProASV48	ProASV97	0.745122224799006	0.745122224799006
ProASV79	ProASV89	0.755928946018454	0.755928946018454
ProASV79	ProASV108	1	1
ProASV79	ProASV121	0.989743318610787	0.989743318610787
ProASV79	ProASV132	0.755928946018454	0.755928946018454
ProASV79	ProASV133	0.755928946018454	0.755928946018454
ProASV79	ProASV232	0.959183673469388	0.959183673469388
ProASV87	ProASV89	0.755928946018454	0.755928946018454
ProASV87	ProASV132	0.755928946018454	0.755928946018454
ProASV87	ProASV133	0.755928946018454	0.755928946018454
ProASV87	ProASV191	0.989743318610787	0.989743318610787
ProASV87	ProASV254	1	1
ProASV89	ProASV92	0.755928946018454	0.755928946018454
ProASV89	ProASV108	0.755928946018454	0.755928946018454
ProASV89	ProASV132	1	1
ProASV89	ProASV133	1	1
ProASV89	ProASV254	0.755928946018454	0.755928946018454
ProASV92	ProASV132	0.755928946018454	0.755928946018454
ProASV92	ProASV133	0.755928946018454	0.755928946018454
ProASV92	ProASV226	0.989743318610787	0.989743318610787
ProASV95	ProASV97	0.993957648609293	0.993957648609293
ProASV108	ProASV121	0.989743318610787	0.989743318610787
ProASV108	ProASV132	0.755928946018454	0.755928946018454
ProASV108	ProASV133	0.755928946018454	0.755928946018454
ProASV108	ProASV232	0.959183673469388	0.959183673469388
ProASV121	ProASV232	0.989743318610787	0.989743318610787
ProASV132	ProASV133	1	1
ProASV132	ProASV254	0.755928946018454	0.755928946018454
ProASV133	ProASV254	0.755928946018454	0.755928946018454
ProASV191	ProASV254	0.989743318610787	0.989743318610787
