nodes_id	degree	modularity
ProASV1	8	1
ProASV2	3	2
ProASV14	8	1
ProASV25	8	1
ProASV41	1	4
ProASV45	1	3
ProASV48	2	3
ProASV56	8	1
ProASV95	1	3
ProASV97	2	3
ProASV105	8	1
ProASV139	8	1
ProASV143	3	2
ProASV149	8	1
ProASV156	8	1
ProASV225	8	1
ProASV248	1	4
ProASV250	3	2
ProASV252	3	2
